price,parking,area,stories,bathrooms,bedrooms,KPI_Area_per_Furnishing,KPI_AirConditioning_Area_Ratio,KPI_Area_per_SemiFurnished,KPI_Bathrooms_per_Furnishing,KPI_Area_per_Guestroom,KPI_Bedrooms_per_Guestroom
4110746,0,4071,2,1,2,inf,0,4071.0,1.0,inf,inf
4021334,0,5434,2,1,3,inf,0,inf,inf,inf,inf
4396305,0,4722,1,1,3,inf,0,inf,inf,inf,inf
4006000,1,6995,1,1,2,inf,0,inf,inf,inf,inf
4533104,0,3563,1,1,3,inf,0,inf,inf,inf,inf
5859794,0,5477,2,1,4,5477.0,5477,inf,1.0,inf,inf
4520464,0,4657,1,1,2,inf,0,inf,inf,inf,inf
5372921,1,6362,1,1,2,inf,6362,inf,inf,inf,inf
4090961,0,4415,1,0,2,inf,0,inf,,inf,inf
3954094,0,3779,1,1,2,inf,0,inf,inf,inf,inf
3368441,0,4926,2,1,3,inf,0,inf,inf,inf,inf
5837816,0,5947,1,0,2,inf,0,inf,,inf,inf
5612345,0,3416,2,1,2,inf,0,inf,inf,inf,inf
4563150,0,4163,2,1,3,inf,0,inf,inf,inf,inf
4442352,0,5109,1,1,4,inf,0,inf,inf,inf,inf
6732330,2,5272,1,1,3,5272.0,0,inf,1.0,inf,inf
3524609,0,3003,1,1,3,inf,0,inf,inf,inf,inf
4433353,0,2809,2,0,2,inf,0,inf,,inf,inf
4656095,0,4853,1,1,3,inf,0,inf,inf,inf,inf
4786319,0,4056,1,0,2,inf,0,inf,,inf,inf
4702157,0,2820,2,0,2,inf,0,inf,,inf,inf
4250177,0,2792,1,1,3,inf,0,inf,inf,inf,inf
5239432,0,6836,0,1,2,inf,0,inf,inf,inf,inf
6036554,0,3909,2,1,3,3909.0,0,inf,1.0,3909.0,3.0
3667779,1,4022,2,2,3,inf,0,inf,inf,inf,inf
2860955,0,3085,1,0,2,inf,0,inf,,inf,inf
8208425,1,6895,1,1,2,inf,0,inf,inf,inf,inf
3711219,0,2823,1,2,3,inf,0,inf,inf,inf,inf
2767940,0,3400,1,1,2,3400.0,0,inf,1.0,inf,inf
3709824,1,3743,1,1,2,inf,0,inf,inf,inf,inf
4544526,0,5431,2,1,2,inf,0,inf,inf,inf,inf
4217501,0,2543,1,0,2,inf,0,2543.0,0.0,inf,inf
3324250,0,4691,1,1,2,inf,0,inf,inf,inf,inf
6291965,0,5786,1,1,2,inf,0,inf,inf,inf,inf
5441777,1,9541,2,1,3,inf,0,inf,inf,inf,inf
4607798,0,4685,3,0,3,inf,0,inf,,inf,inf
3676867,0,3217,1,1,2,inf,0,inf,inf,inf,inf
3978996,0,5653,1,0,3,inf,0,inf,,inf,inf
3908931,0,3667,1,1,3,inf,0,inf,inf,inf,inf
5004030,1,3565,1,1,3,inf,0,inf,inf,inf,inf
7035408,0,4222,1,1,2,inf,0,inf,inf,inf,inf
5419140,1,6479,1,0,2,inf,0,inf,,inf,inf
5345107,1,6885,1,1,2,inf,0,inf,inf,inf,inf
4071941,1,3691,1,0,3,inf,0,inf,,inf,inf
3442071,0,2372,2,1,2,inf,0,inf,inf,inf,inf
4228127,0,4722,1,1,1,inf,0,inf,inf,inf,inf
3887595,1,3312,1,1,2,inf,0,inf,inf,inf,inf
4304999,0,9757,1,0,2,inf,0,inf,,inf,inf
3255396,0,4515,1,1,2,inf,0,inf,inf,inf,inf
5872480,0,6104,0,1,3,inf,0,inf,inf,inf,inf
3360000,0,4954,2,0,3,inf,0,inf,,inf,inf
3992965,0,3742,2,1,2,inf,0,inf,inf,inf,inf
3013133,0,3726,1,1,2,inf,0,inf,inf,inf,inf
6632557,0,4990,3,0,3,4990.0,0,inf,0.0,inf,inf
6835882,1,8106,1,1,3,inf,0,inf,inf,inf,inf
4743437,0,5661,1,1,2,inf,0,inf,inf,inf,inf
4218042,0,3845,1,0,2,inf,0,inf,,inf,inf
4295192,0,4473,2,1,3,inf,0,inf,inf,inf,inf
4655568,0,6974,1,1,2,inf,0,inf,inf,inf,inf
5714134,1,6286,2,1,3,6286.0,0,inf,1.0,inf,inf
6515160,1,4458,1,1,2,inf,0,4458.0,1.0,inf,inf
7026540,0,5520,1,0,2,inf,0,inf,,inf,inf
7170143,1,7270,3,2,4,inf,7270,inf,inf,inf,inf
7870059,0,7472,1,0,2,7472.0,0,inf,0.0,inf,inf
4816261,0,5249,2,1,3,inf,0,inf,inf,inf,inf
4609921,0,4314,2,0,3,inf,0,inf,,inf,inf
6013864,0,3943,2,1,3,inf,0,inf,inf,inf,inf
5773350,1,5174,1,1,3,inf,0,inf,inf,inf,inf
3967228,1,5517,0,0,1,inf,0,inf,,inf,inf
3300758,0,3996,0,0,2,inf,0,inf,,inf,inf
8807476,1,7789,3,2,3,inf,0,inf,inf,inf,inf
3122429,0,3119,1,1,2,inf,0,inf,inf,inf,inf
3219960,0,3971,1,1,2,inf,0,inf,inf,inf,inf
5743601,0,6417,1,0,2,inf,0,inf,,inf,inf
6247549,1,5683,1,1,3,inf,0,5683.0,1.0,inf,inf
3347123,0,3939,1,0,2,inf,0,inf,,inf,inf
6204181,1,6493,2,1,2,inf,0,inf,inf,inf,inf
4625185,1,3871,2,1,4,inf,0,inf,inf,inf,inf
4463880,1,3472,1,0,2,inf,0,inf,,inf,inf
4505140,0,4887,1,1,2,inf,0,inf,inf,inf,inf
3660728,0,4154,1,1,4,inf,0,inf,inf,inf,inf
5798226,1,13952,1,1,2,inf,13952,inf,inf,inf,inf
3490117,0,3459,0,0,2,inf,0,inf,,inf,inf
4989392,0,4945,1,0,2,inf,4945,inf,,inf,inf
4537669,0,5555,1,0,3,inf,0,inf,,inf,inf
2811148,0,2490,1,0,1,inf,0,inf,,inf,inf
4933764,0,5374,2,1,3,inf,0,inf,inf,inf,inf
2898526,0,3710,1,1,2,inf,0,inf,inf,inf,inf
8189935,1,7289,3,1,3,inf,0,inf,inf,inf,inf
3650031,0,3829,2,1,2,inf,0,inf,inf,inf,inf
3101218,0,4235,1,1,2,inf,0,inf,inf,inf,inf
3459379,0,5601,2,0,2,5601.0,0,inf,0.0,inf,inf
4553536,0,5569,1,1,2,inf,0,inf,inf,inf,inf
5694108,1,6060,0,1,2,inf,0,inf,inf,inf,inf
5667731,0,4019,1,0,2,4019.0,0,inf,0.0,inf,inf
7269454,1,6111,3,1,3,inf,0,inf,inf,inf,inf
3691303,0,4085,1,0,2,inf,0,inf,,inf,inf
